"lfdn";"external_lfdn";"tester";"dispcode";"lastpage";"quality";"duration";"c_0001";"ALTER";"GESCHLECHT";"BILDUNG";"LAND";"LAND_2";"BLUTSPENDEVERHALTEN";"BLUTSPENDEORGANISATION";"BLUTSPENDEORGANISATION_2";"AMOTIVATION_1";"AMOTIVATION_2";"AMOTIVATION_3";"EXTERNAL_REGULATION_1";"EXTERNAL_REGULATION_2";"EXTERNAL_REGULATION_3";"INTROJECTED_REGULATION_1";"INTROJECTED_REGULATION_2";"ATTENTION_CHECK";"INTROJECTED_REGULATION_3";"IDENTIFIED_REGUALTION_1";"IDENTIFIED_REGUALTION_2";"IDENTIFIED_REGUALTION_3";"INTEGRATED_REGULATION_1";"INTEGRATED_REGULATION_2";"INTEGRATED_REGULATION_3";"INTRINSIC_REGUALTION_1";"INTRINSIC_REGUALTION_2";"INTRINSIC_REGUALTION_3";"INTENTION_1";"INTENTION_2";"INTENTION_3";"browser";"referer";"device_type";"quota";"quota_assignment";"quota_rejected_id";"page_history";"hflip";"vflip";"output_mode";"javascript";"flash";"session_id";"language";"cleaned";"ats";"datetime";"date_of_last_access";"date_of_first_mail";"rts6889058";"rts6889146";"rts6889149";"rts6891057";"rts6891082";"rts6891085";"rts6891089";"rts6891115"
"1746";"0";"0";"31";"6888322";"-77";"176";"3";"34";"2";"4";"1";"-99";"1";"1";"-99";"1";"6";"7";"4";"3";"1";"2";"3";"1";"4";"5";"7";"6";"4";"4";"4";"6";"4";"4";"7";"7";"7";"Mozilla/5.0 (Linux; Android 13; SM-A715F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"1";"0";"-77";"-77";"4b1aa21f20a437688d8532761d02253e";"1";"0";"1710842894";"2024-03-19 10:08:14";"2024-03-19 10:11:10";"0000-00-00 00:00:00";"16";"22";"144";"147";"0";"0";"150";"176"
"1747";"0";"0";"31";"6888322";"-77";"223";"1";"32";"2";"2";"1";"-99";"1";"1";"-99";"1";"2";"1";"2";"4";"3";"5";"5";"1";"6";"7";"7";"7";"7";"6";"5";"7";"7";"7";"7";"7";"7";"Mozilla/5.0 (Linux; Android 14; SM-A137F Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.119 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"1";"1";"0";"-77";"-77";"f59b429cf327c6bf242287a8a772154e";"1";"0";"1710842943";"2024-03-19 10:09:03";"2024-03-19 10:12:46";"0000-00-00 00:00:00";"22";"26";"183";"187";"201";"0";"0";"223"
"1749";"0";"0";"31";"6888322";"-77";"286";"1";"38";"2";"2";"1";"-99";"1";"1";"-99";"1";"4";"1";"1";"1";"2";"1";"5";"1";"4";"7";"7";"7";"7";"5";"7";"7";"7";"6";"7";"7";"7";"Mozilla/5.0 (Linux; Android 14; SM-A546B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.102 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/454.1.0.49.104;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"a26e6a2db9f0ea4efc4b19331493740c";"1";"0";"1710842992";"2024-03-19 10:09:52";"2024-03-19 10:14:38";"0000-00-00 00:00:00";"25";"31";"237";"244";"264";"0";"0";"286"
"1750";"0";"0";"31";"6888322";"-77";"159";"3";"22";"2";"4";"1";"-99";"1";"4";"Haema ";"1";"5";"2";"5";"1";"2";"1";"1";"1";"1";"2";"7";"6";"2";"2";"2";"2";"4";"2";"5";"5";"5";"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/20H240 Instagram 320.0.2.29.98 (iPhone10,6; iOS 16_7_4; de_DE; de; scale=3.00; 1125x2436; 569998124)";"https://www.instagram.com/";"0";"0";"-66";"0";"6889058,6889058,6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"0";"0";"-77";"-77";"40afa189185b09b9ba6be68a0d67ecae";"1";"0";"1710843007";"2024-03-19 10:10:07";"2024-03-19 10:12:46";"0000-00-00 00:00:00";"32";"39";"142";"144";"0";"0";"146";"159"
"1751";"0";"0";"31";"6888322";"-77";"184";"2";"43";"2";"3";"1";"-99";"1";"1";"-99";"1";"2";"7";"2";"6";"3";"6";"4";"1";"4";"6";"7";"7";"7";"4";"6";"7";"5";"7";"7";"7";"7";"Mozilla/5.0 (Linux; Android 13; SM-A525F Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"e143277cfb07da934ffe87f44efbd4e1";"1";"0";"1710843057";"2024-03-19 10:10:57";"2024-03-19 10:14:01";"0000-00-00 00:00:00";"25";"30";"155";"161";"0";"167";"0";"184"
"1752";"0";"0";"31";"6888322";"-77";"161";"2";"58";"2";"7";"1";"-99";"1";"1";"-99";"1";"4";"2";"1";"1";"2";"1";"1";"1";"4";"6";"7";"6";"5";"5";"6";"7";"4";"6";"7";"7";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"https://l.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"1";"0";"0";"-77";"-77";"e76a535b58255f15f8a61e3d9c2cf65c";"1";"0";"1710843071";"2024-03-19 10:11:11";"2024-03-19 10:13:52";"0000-00-00 00:00:00";"31";"35";"123";"128";"0";"139";"0";"161"
"1753";"0";"0";"31";"6888322";"-77";"202";"3";"46";"1";"3";"1";"-99";"1";"1";"-99";"3";"5";"1";"3";"4";"1";"1";"1";"1";"1";"3";"5";"5";"1";"1";"1";"4";"3";"2";"5";"2";"5";"Mozilla/5.0 (Linux; Android 12; AC2003 Build/RKQ1.211119.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"0";"0";"-77";"-77";"c8a52a219412a4c22c6b90101d7d5100";"1";"0";"1710843077";"2024-03-19 10:11:17";"2024-03-19 10:14:39";"0000-00-00 00:00:00";"48";"54";"168";"176";"0";"0";"179";"202"
"1754";"0";"0";"31";"6888322";"-77";"179";"1";"37";"1";"5";"1";"-99";"1";"1";"-99";"1";"4";"1";"2";"6";"2";"2";"6";"1";"5";"7";"7";"7";"6";"4";"6";"5";"5";"4";"1";"1";"1";"Mozilla/5.0 (iPhone; CPU iPhone OS 15_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/19G82 [FBAN/FBIOS;FBAV/455.0.0.50.103;FBBV/575929547;FBDV/iPhone13,2;FBMD/iPhone;FBSN/iOS;FBSV/15.6.1;FBSS/3;FBID/phone;FBLC/de_DE;FBOP/5;FBRV/578072578]";"http://m.facebook.com";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"de9c762764532405bd7779ea6a837268";"1";"0";"1710843130";"2024-03-19 10:12:10";"2024-03-19 10:15:09";"0000-00-00 00:00:00";"26";"29";"143";"147";"159";"0";"0";"179"
"1755";"0";"0";"31";"6888322";"-77";"158";"3";"27";"1";"2";"1";"-99";"1";"1";"-99";"3";"4";"3";"1";"1";"1";"3";"6";"4";"4";"4";"6";"5";"5";"4";"5";"5";"5";"4";"6";"6";"6";"Mozilla/5.0 (Linux; Android 14; 2211133G Build/UKQ1.230804.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"0";"0";"0";"-77";"-77";"c54023e3e38d52b66acb6ac7e4dd9bdf";"1";"0";"1710843382";"2024-03-19 10:16:22";"2024-03-19 10:19:00";"0000-00-00 00:00:00";"24";"29";"132";"137";"0";"0";"140";"158"
"1756";"0";"0";"31";"6888322";"-77";"143";"2";"34";"1";"4";"1";"-99";"1";"1";"-99";"1";"1";"7";"1";"1";"1";"7";"7";"1";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"Mozilla/5.0 (Linux; Android 14; SM-A546B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"fb246b781b6168ce633019f29d76b801";"1";"0";"1710843392";"2024-03-19 10:16:32";"2024-03-19 10:18:55";"0000-00-00 00:00:00";"15";"20";"115";"121";"0";"129";"0";"143"
"1757";"0";"0";"31";"6888322";"-77";"208";"3";"31";"2";"2";"1";"-99";"1";"1";"-99";"1";"1";"1";"2";"2";"1";"6";"7";"1";"7";"7";"7";"7";"7";"6";"7";"7";"5";"7";"7";"7";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 [FBAN/FBIOS;FBAV/455.0.0.50.103;FBBV/575929547;FBDV/iPhone13,3;FBMD/iPhone;FBSN/iOS;FBSV/17.3.1;FBSS/3;FBID/phone;FBLC/de_DE;FBOP/5;FBRV/578340415]";"http://m.facebook.com";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6889149,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"0";"1";"0";"-77";"-77";"abc1de7525d1a3fecc5b4f91dc7cb046";"1";"0";"1710843412";"2024-03-19 10:16:52";"2024-03-19 10:20:20";"0000-00-00 00:00:00";"25";"30";"175";"181";"0";"0";"183";"208"
"1758";"0";"0";"31";"6888322";"-77";"167";"1";"37";"1";"3";"1";"-99";"1";"1";"-99";"1";"1";"7";"5";"5";"5";"7";"7";"1";"7";"7";"7";"7";"7";"7";"7";"6";"7";"7";"7";"7";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21E219 [FBAN/FBIOS;FBAV/455.0.0.50.103;FBBV/575929547;FBDV/iPhone16,1;FBMD/iPhone;FBSN/iOS;FBSV/17.4;FBSS/3;FBID/phone;FBLC/de_DE;FBOP/5;FBRV/578072578]";"http://m.facebook.com";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"a6a04a8439963927a92c6d55abfb212b";"1";"0";"1710843417";"2024-03-19 10:16:57";"2024-03-19 10:19:44";"0000-00-00 00:00:00";"20";"24";"119";"123";"140";"0";"0";"167"
"1759";"0";"0";"31";"6888322";"-77";"138";"2";"43";"1";"2";"1";"-99";"1";"1";"-99";"1";"4";"1";"2";"3";"2";"4";"4";"1";"6";"5";"7";"6";"6";"5";"5";"7";"5";"3";"6";"6";"6";"Mozilla/5.0 (Linux; Android 13; M2101K7BNY Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"1";"1";"0";"-77";"-77";"77eb54cb1509e5f814723988fde9ef14";"1";"0";"1710843443";"2024-03-19 10:17:23";"2024-03-19 10:19:41";"0000-00-00 00:00:00";"16";"19";"106";"109";"0";"121";"0";"138"
"1760";"0";"0";"31";"6888322";"-77";"204";"2";"40";"2";"7";"1";"-99";"1";"1";"-99";"1";"3";"1";"1";"5";"1";"1";"5";"1";"3";"7";"7";"7";"5";"5";"7";"6";"5";"6";"7";"7";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0";"-99";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"1fe5d52a15d3732a0894c22dd223a7ad";"1";"0";"1710843481";"2024-03-19 10:18:01";"2024-03-19 10:21:25";"0000-00-00 00:00:00";"29";"34";"169";"173";"0";"184";"0";"204"
"1761";"0";"0";"31";"6888322";"-77";"192";"1";"30";"1";"2";"1";"-99";"1";"1";"-99";"1";"3";"1";"1";"3";"5";"3";"4";"4";"4";"7";"7";"6";"7";"7";"7";"6";"7";"6";"6";"6";"6";"Mozilla/5.0 (Linux; Android 13; 22101316G Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"a483509f9703a75cd562f5fb0964d732";"1";"0";"1710843577";"2024-03-19 10:19:37";"2024-03-19 10:22:49";"0000-00-00 00:00:00";"17";"21";"159";"163";"174";"0";"0";"192"
"1762";"0";"0";"31";"6888322";"-77";"169";"3";"35";"1";"2";"1";"-99";"1";"1";"-99";"1";"3";"1";"1";"1";"1";"7";"7";"1";"7";"7";"7";"7";"5";"4";"7";"5";"7";"5";"7";"7";"7";"Mozilla/5.0 (Linux; Android 14; XQ-DC54 Build/68.1.A.2.187; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"0";"0";"-77";"-77";"82f1f2848e334c7fccabad60f550f20f";"1";"0";"1710843650";"2024-03-19 10:20:50";"2024-03-19 10:23:39";"0000-00-00 00:00:00";"16";"22";"144";"150";"0";"0";"152";"169"
"1763";"0";"0";"31";"6888322";"-77";"145";"2";"28";"1";"4";"1";"-99";"1";"1";"-99";"1";"2";"7";"3";"2";"5";"4";"6";"1";"5";"6";"7";"6";"6";"5";"6";"5";"7";"6";"6";"6";"6";"Mozilla/5.0 (Linux; Android 10; MAR-LX1B Build/HUAWEIMAR-L21B; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.119 Mobile Safari/537.36[FBAN/EMA;FBLC/de_DE;FBAV/398.0.0.13.113;]";"http://m.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"226e83fba22180a8bdba82fbb7cf15f4";"1";"0";"1710843824";"2024-03-19 10:23:44";"2024-03-19 10:26:09";"0000-00-00 00:00:00";"17";"21";"109";"112";"0";"128";"0";"145"
"1764";"0";"0";"31";"6888322";"-77";"153";"1";"51";"1";"2";"1";"-99";"1";"1";"-99";"1";"1";"1";"1";"5";"1";"4";"1";"1";"4";"7";"7";"7";"7";"4";"7";"5";"1";"6";"4";"4";"5";"Mozilla/5.0 (Linux; Android 14; SM-S908B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"c12e8f1431cf06f592a64258cccc6466";"1";"0";"1710843920";"2024-03-19 10:25:20";"2024-03-19 10:27:53";"0000-00-00 00:00:00";"20";"23";"120";"123";"138";"0";"0";"152"
"1765";"0";"0";"31";"6888322";"-77";"210";"1";"45";"1";"4";"1";"-99";"1";"1";"-99";"1";"1";"1";"1";"1";"1";"3";"7";"1";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0";"https://l.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"1";"1";"0";"-77";"-77";"b61a52241900537489a6caf0fdad909f";"1";"0";"1710844098";"2024-03-19 10:28:18";"2024-03-19 10:31:48";"0000-00-00 00:00:00";"29";"33";"161";"167";"198";"0";"0";"210"
"1766";"0";"0";"31";"6888322";"-77";"116";"3";"56";"1";"2";"1";"-99";"1";"1";"-99";"1";"3";"1";"1";"1";"1";"6";"6";"1";"6";"6";"7";"7";"4";"7";"5";"6";"6";"4";"7";"7";"7";"Mozilla/5.0 (Linux; Android 14; Pixel 7 Pro Build/UQ1A.240205.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.119 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"1";"0";"-77";"-77";"d4eda0c7700db8a8237f8082b630f99d";"1";"0";"1710844138";"2024-03-19 10:28:58";"2024-03-19 10:30:54";"0000-00-00 00:00:00";"24";"29";"97";"100";"0";"0";"103";"116"
"1767";"0";"0";"31";"6888322";"-77";"138";"2";"60";"2";"4";"1";"-99";"1";"1";"-99";"1";"3";"1";"1";"1";"1";"4";"4";"1";"1";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0";"https://l.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"1";"1";"0";"-77";"-77";"9ef9a32d0a7672c86087050f1d074b0f";"1";"0";"1710844149";"2024-03-19 10:29:09";"2024-03-19 10:31:27";"0000-00-00 00:00:00";"20";"25";"105";"109";"0";"121";"0";"138"
"1768";"0";"0";"31";"6888322";"-77";"99";"3";"29";"2";"3";"1";"-99";"1";"1";"-99";"1";"1";"1";"1";"1";"1";"2";"2";"1";"6";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"7";"Mozilla/5.0 (Linux; Android 14; SM-S928B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"0";"0";"-77";"-77";"c82e442306530c16ef43a8d738dfe33c";"1";"0";"1710844251";"2024-03-19 10:30:51";"2024-03-19 10:32:30";"0000-00-00 00:00:00";"11";"15";"83";"86";"0";"0";"88";"99"
"1769";"0";"0";"31";"6888322";"-77";"156";"1";"43";"1";"2";"1";"-99";"1";"1";"-99";"1";"1";"1";"1";"1";"7";"5";"6";"1";"7";"7";"7";"7";"4";"5";"6";"7";"7";"6";"7";"7";"7";"Mozilla/5.0 (Linux; Android 14; XQ-CC54 Build/65.2.A.2.113; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"1";"0";"0";"-77";"-77";"16878f19c6aa4fd6c07ff256f7a1ddc4";"1";"0";"1710844258";"2024-03-19 10:30:58";"2024-03-19 10:33:34";"0000-00-00 00:00:00";"22";"27";"115";"120";"135";"0";"0";"156"
"1770";"0";"0";"31";"6888322";"-77";"155";"2";"30";"1";"5";"1";"-99";"1";"1";"-99";"1";"3";"6";"1";"1";"1";"5";"5";"1";"4";"7";"7";"6";"4";"6";"6";"3";"5";"4";"7";"7";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 [FBAN/FBIOS;FBAV/455.0.0.50.103;FBBV/575929547;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/17.3.1;FBSS/3;FBID/phone;FBLC/de_DE;FBOP/5;FBRV/578009789]";"http://m.facebook.com";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"9d8fe70b5194a004c4a63d2865c9c0bb";"1";"0";"1710844387";"2024-03-19 10:33:07";"2024-03-19 10:35:42";"0000-00-00 00:00:00";"19";"23";"115";"120";"0";"134";"0";"155"
"1771";"0";"0";"31";"6888322";"-77";"151";"3";"28";"1";"5";"1";"-99";"1";"1";"-99";"1";"2";"1";"3";"5";"5";"2";"3";"1";"4";"6";"7";"7";"5";"7";"6";"6";"7";"6";"7";"7";"7";"Mozilla/5.0 (Linux; Android 14; SM-A135F Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.105 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/454.1.0.49.104;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"0";"0";"-77";"-77";"4c9ce3674cb247451e442c1822662b53";"1";"0";"1710844404";"2024-03-19 10:33:24";"2024-03-19 10:35:55";"0000-00-00 00:00:00";"26";"31";"130";"133";"0";"0";"136";"151"
"1773";"0";"0";"31";"6888322";"-77";"204";"3";"61";"2";"3";"1";"-99";"1";"1";"-99";"1";"5";"1";"1";"1";"1";"7";"6";"1";"6";"6";"7";"7";"7";"7";"7";"6";"7";"6";"7";"7";"7";"Mozilla/5.0 (Linux; Android 14; SM-A536B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891088,6891089,6891115,6888322";"1";"0";"0";"-77";"-77";"f86f53c4c9b8c46ca50e99c86cd74955";"1";"0";"1710844739";"2024-03-19 10:38:59";"2024-03-19 10:42:23";"0000-00-00 00:00:00";"26";"31";"160";"165";"0";"0";"169";"203"
"1774";"0";"0";"31";"6888322";"-77";"317";"2";"58";"1";"6";"1";"-99";"1";"4";"Blutbank der Universität Gießen";"1";"1";"1";"1";"3";"3";"4";"4";"1";"4";"4";"6";"7";"5";"5";"4";"4";"6";"4";"4";"4";"4";"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36";"https://l.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"df95e9ca744f7cbb3cbedaa872b23ec0";"1";"0";"1710844816";"2024-03-19 10:40:16";"2024-03-19 10:45:33";"0000-00-00 00:00:00";"49";"96";"262";"267";"0";"284";"0";"317"
"1775";"0";"0";"31";"6888322";"-77";"123";"2";"22";"1";"4";"1";"-99";"1";"1";"-99";"1";"2";"1";"3";"3";"1";"4";"5";"1";"6";"5";"7";"5";"6";"7";"5";"4";"5";"5";"7";"7";"7";"Mozilla/5.0 (Linux; Android 11; SM-A505FN Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/122.0.6261.125 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/455.0.0.44.88;]";"https://lm.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891084,6891085,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"b5d85bbc8be050c0a5a7d89f6d15177f";"1";"0";"1710844861";"2024-03-19 10:41:01";"2024-03-19 10:43:04";"0000-00-00 00:00:00";"14";"17";"97";"101";"0";"112";"0";"123"
"1776";"0";"0";"31";"6888322";"-77";"153";"1";"38";"2";"5";"1";"-99";"1";"1";"-99";"1";"4";"1";"1";"1";"1";"3";"1";"1";"7";"7";"7";"7";"6";"5";"6";"6";"5";"4";"1";"7";"1";"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0";"https://l.facebook.com/";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"1";"0";"-77";"-77";"ecd97a15c9454d26183d62cee765636c";"1";"0";"1710844908";"2024-03-19 10:41:48";"2024-03-19 10:44:21";"0000-00-00 00:00:00";"14";"17";"114";"118";"129";"0";"0";"153"
"1777";"0";"0";"31";"6888322";"-77";"220";"1";"34";"1";"2";"1";"-99";"1";"1";"-99";"1";"4";"7";"7";"4";"4";"1";"1";"1";"4";"7";"7";"7";"1";"3";"7";"4";"4";"7";"7";"7";"7";"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21D61 [FBAN/FBIOS;FBAV/455.0.0.50.103;FBBV/575929547;FBDV/iPhone14,2;FBMD/iPhone;FBSN/iOS;FBSV/17.3.1;FBSS/3;FBID/phone;FBLC/de_DE;FBOP/5;FBRV/577943652]";"http://m.facebook.com";"0";"0";"-66";"0";"6889058,6889145,6889146,6889149,6891057,6891077,6891082,6891084,6891088,6891115,6888322";"0";"0";"0";"-77";"-77";"63e3de7bb8674af580298e2d99cd3be0";"1";"0";"1710844951";"2024-03-19 10:42:31";"2024-03-19 10:46:11";"0000-00-00 00:00:00";"25";"29";"191";"195";"208";"0";"0";"220"
